Season,Garden,Variety,Clump,Ear,Condition,Rows,Ear weight,Cob weight,Kernel weight
2017,CDG,Hopi White,2,1,Partial,16,62.9,14.5,48.4
2017,CDG,Hopi White,2,1,Sparse,NA,9.2,1.4,7.799999999999999
2017,CDG,Hopi White,2,2,Full,12,45.4,10.9,34.5
2017,CDG,Hopi White,2,2,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,3,1,Full,12,64,11.6,52.4
2017,CDG,Hopi White,3,1,Full,12,110,29.9,80.1
2017,CDG,Hopi White,3,1,Full,10,125.3,32.4,92.9
2017,CDG,Hopi White,3,1,Immature,NA,2.3,2.3,0
2017,CDG,Hopi White,3,1,Immature,NA,0.8,0.8,0
2017,CDG,Hopi White,3,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,3,1,Partial,16,89.7,20.2,69.5
2017,CDG,Hopi White,3,1,NA,NA,9.1,7.9,1.1999999999999993
2017,CDG,Hopi White,3,2,Immature,NA,3.7,3.7,0
2017,CDG,Hopi White,3,2,Partial,12,114.2,29.7,84.5
2017,CDG,Hopi White,3,2,Partial,12,36.1,5.2,30.9
2017,CDG,Hopi White,3,2,Sparse,10,37.7,12,25.700000000000003
2017,CDG,Hopi White,3,3,Immature,NA,0.2,0.2,0
2017,CDG,Hopi White,4,1,Full,14,29.2,5.5,23.7
2017,CDG,Hopi White,4,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,4,1,Partial,12,9.4,5.8,3.6000000000000005
2017,CDG,Hopi White,4,1,Partial,10,10.6,6.5,4.1
2017,CDG,Hopi White,4,1,Partial,12,27,17.1,9.9
2017,CDG,Hopi White,4,2,Partial,10,17.4,4.2,13.2
2017,CDG,Hopi White,5,1,Full,12,32.1,7.4,24.700000000000003
2017,CDG,Hopi White,5,1,Full,12,83.5,16.5,67
2017,CDG,Hopi White,5,1,Full,14,143.2,36.1,107.1
2017,CDG,Hopi White,5,1,Full,12,89.3,24.7,64.6
2017,CDG,Hopi White,5,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,5,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,5,1,Immature,NA,0.5,0.5,0
2017,CDG,Hopi White,5,1,Partial,12,81.5,23.6,57.9
2017,CDG,Hopi White,5,1,Sparse,12,27.5,16.9,10.6
2017,CDG,Hopi White,5,2,Full,12,99.7,25.5,74.2
2017,CDG,Hopi White,5,2,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,5,3,Immature,NA,0.5,0.5,0
2017,CDG,Hopi White,6,1,Full,18,194.1,49,145.1
2017,CDG,Hopi White,6,1,Immature,NA,0.7,0.7,0
2017,CDG,Hopi White,6,1,Immature,NA,0.2,0.2,0
2017,CDG,Hopi White,6,1,Partial,16,70.9,25.674921219871937,45.22507878012807
2017,CDG,Hopi White,6,2,Immature,NA,1,1,0
2017,CDG,Hopi White,6,2,Partial,18,76.5,29.1,47.4
2017,CDG,Hopi White,7,1,Full,12,182.1,35.7,146.39999999999998
2017,CDG,Hopi White,7,1,Full,14,158.2,34.7,123.5
2017,CDG,Hopi White,7,1,Full,14,115.6,22.5,93.1
2017,CDG,Hopi White,7,1,Full,16,174.9,36.6,138.3
2017,CDG,Hopi White,7,1,Full,16,181.7,34.4,147.29999999999998
2017,CDG,Hopi White,7,1,Full,16,226.8,39.7,187.1
2017,CDG,Hopi White,7,1,Partial,16,62.4,35.1,27.299999999999997
2017,CDG,Hopi White,7,1,Partial,10,42,13.7,28.3
2017,CDG,Hopi White,7,1,Partial,16,75.8,19.9,55.9
2017,CDG,Hopi White,7,1,Sparse,14,44.1,30.1,14
2017,CDG,Hopi White,7,1,Sparse,NA,8.9,5.5,3.4000000000000004
2017,CDG,Hopi White,7,1,NA,NA,7,5,2
2017,CDG,Hopi White,7,2,Full,12,81.2,20.1,61.1
2017,CDG,Hopi White,7,2,Immature,NA,2.5,2.5,0
2017,CDG,Hopi White,7,2,Partial,12,118.8,30.6,88.19999999999999
2017,CDG,Hopi White,8,1,Full,14,118.2,24.6,93.6
2017,CDG,Hopi White,8,1,Full,12,123,26,97
2017,CDG,Hopi White,8,1,Full,16,154.5,26.2,128.3
2017,CDG,Hopi White,8,1,Full,14,60.5,13.8,46.7
2017,CDG,Hopi White,8,1,Full,16,188.2,35.6,152.6
2017,CDG,Hopi White,8,1,Full,14,120,19,101
2017,CDG,Hopi White,8,1,Immature,NA,0.8,0.8,0
2017,CDG,Hopi White,8,1,Partial,12,48.9,9.6,39.3
2017,CDG,Hopi White,8,1,Partial,14,56.1,14.9,41.2
2017,CDG,Hopi White,8,2,Full,14,104.9,20.7,84.2
2017,CDG,Hopi White,8,2,Full,16,119.6,19.3,100.3
2017,CDG,Hopi White,8,2,Immature,NA,1.6,1.6,0
2017,CDG,Hopi White,8,2,Sparse,NA,1.4,1.2,0.19999999999999996
2017,CDG,Hopi White,8,3,Immature,NA,0.5,0.5,0
2017,CDG,Hopi White,9,1,Full,14,89.6,18.4,71.19999999999999
2017,CDG,Hopi White,9,1,Full,14,115.2,19.4,95.8
2017,CDG,Hopi White,9,1,Immature,NA,2.5,2.5,0
2017,CDG,Hopi White,9,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,9,1,Partial,NA,12.4,4.6,7.800000000000001
2017,CDG,Hopi White,9,1,Partial,NA,19.1,7.5,11.6
2017,CDG,Hopi White,9,1,Partial,12,78.6,36.2,42.39999999999999
2017,CDG,Hopi White,9,1,Partial,12,38.8,11.5,27.299999999999997
2017,CDG,Hopi White,9,1,Sparse,NA,9.4,4.1,5.300000000000001
2017,CDG,Hopi White,9,1,NA,NA,25.5,25.5,0
2017,CDG,Hopi White,9,2,Full,14,125.2,21.7,103.5
2017,CDG,Hopi White,9,2,Full,14,116.9,23.5,93.4
2017,CDG,Hopi White,9,2,Full,14,122.1,32.3,89.8
2017,CDG,Hopi White,9,2,Full,12,138.8,27.5,111.3
2017,CDG,Hopi White,10,1,Full,12,138.6,31.752612669873987,106.847387330126
2017,CDG,Hopi White,10,1,Full,14,188.8,38.8,150
2017,CDG,Hopi White,10,1,Full,12,52,14.7,37.3
2017,CDG,Hopi White,10,1,Full,NA,8.9,0.5,8.4
2017,CDG,Hopi White,10,1,Immature,NA,0.2,0.2,0
2017,CDG,Hopi White,10,1,Partial,12,48.1,15.4,32.7
2017,CDG,Hopi White,10,1,Partial,14,55.8,15.4,40.4
2017,CDG,Hopi White,10,1,Partial,14,69.5,16.4,53.1
2017,CDG,Hopi White,10,1,Partial,16,66.3,15.7,50.599999999999994
2017,CDG,Hopi White,10,1,Sparse,NA,3.4,2.2,1.1999999999999995
2017,CDG,Hopi White,10,1,Sparse,14,19.7,8.1,11.6
2017,CDG,Hopi White,10,2,Immature,NA,1.6,1.6,0
2017,CDG,Hopi White,10,2,Partial,14,115.4,35,80.4
2017,CDG,Hopi White,10,2,Partial,12,30.2,4.5,25.7
2017,CDG,Hopi White,11,1,Full,12,111.6,27.4,84.19999999999999
2017,CDG,Hopi White,11,1,Full,8,101.8,24,77.8
2017,CDG,Hopi White,11,1,Full,12,68.2,16.6,51.6
2017,CDG,Hopi White,11,1,Full,14,213,48.79730518530418,164.20269481469583
2017,CDG,Hopi White,11,1,Immature,NA,0.3,0.3,0
2017,CDG,Hopi White,11,1,Immature,NA,0.2,0.2,0
2017,CDG,Hopi White,11,1,Immature,NA,1.9,1.9,0
2017,CDG,Hopi White,11,1,Immature,NA,1.3,1.3,0
2017,CDG,Hopi White,11,1,Partial,10,56.9,20.6051201327322,36.294879867267795
2017,CDG,Hopi White,11,1,Sparse,10,28.2,15.5,12.7
2017,CDG,Hopi White,11,2,Full,12,177.4,42.5,134.9
2017,CDG,Hopi White,11,2,Full,12,156.1,34.8,121.3
2017,CDG,Hopi White,11,2,Full,12,154.6,33.1,121.5
2017,CDG,Hopi White,11,2,Immature,NA,1.4,1.4,0
2017,CDG,Hopi White,11,2,Sparse,NA,6.6,3.3,3.3
2017,CDG,Hopi White,12,1,Full,14,87.8,18.4,69.4
2017,CDG,Hopi White,12,1,Full,10,29.7,5.9,23.799999999999997
2017,CDG,Hopi White,12,1,Full,14,173.6,34.4,139.2
2017,CDG,Hopi White,12,1,Full,12,152,27.8,124.2
2017,CDG,Hopi White,12,1,Immature,NA,1.2,1.2,0
2017,CDG,Hopi White,12,1,Partial,14,43.5,15.3,28.2
2017,CDG,Hopi White,12,1,Partial,10,14.9,2.9,12
2017,CDG,Hopi White,12,1,Sparse,NA,9.7,6,3.6999999999999993
2017,CDG,Hopi White,12,2,Full,16,45.1,11.6,33.5
2017,CDG,Hopi White,12,2,Partial,12,47.9,23.6,24.299999999999997
2017,CDG,Hopi White,12,2,Partial,12,41.9,9.4,32.5
2017,CDG,Hopi White,13,1,Full,12,60.9,20.5,40.4
2017,CDG,Hopi White,13,1,Full,12,74.5,15,59.5
2017,CDG,Hopi White,13,1,Full,NA,35.6,13,22.6
2017,CDG,Hopi White,13,1,Full,12,97.2,28,69.2
2017,CDG,Hopi White,13,1,Full,12,135.1,26.3,108.8
2017,CDG,Hopi White,13,1,Full,12,33.5,17.6,15.9
2017,CDG,Hopi White,13,1,Immature,NA,2,2,0
2017,CDG,Hopi White,13,1,Immature,NA,2.2,2.2,0
2017,CDG,Hopi White,13,1,Immature,NA,17,1.7,15.3
2017,CDG,Hopi White,13,1,Partial,12,24.5,6.1,18.4
2017,CDG,Hopi White,13,2,Immature,NA,1.7,1.7,0
2017,CDG,Hopi White,13,2,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,13,2,Immature,NA,1.3,1.3,0
2017,CDG,Hopi White,14,1,Full,14,149.4,22.6,126.8
2017,CDG,Hopi White,14,1,Full,16,184.9,43.7,141.2
2017,CDG,Hopi White,14,1,Full,12,60,16,44
2017,CDG,Hopi White,14,1,Full,12,104.6,13.8,90.8
2017,CDG,Hopi White,14,1,Immature,NA,1,1,0
2017,CDG,Hopi White,14,1,Immature,NA,1.1,1.1,0
2017,CDG,Hopi White,14,1,Partial,14,53.6,39.5,14.1
2017,CDG,Hopi White,14,1,Partial,12,19.4,12.1,7.299999999999999
2017,CDG,Hopi White,14,1,Sparse,10,22.5,7.1,15.4
2017,CDG,Hopi White,14,2,Immature,NA,3.8,3.8,0
2017,CDG,Hopi White,14,2,Sparse,12,16.7,6,10.7
2017,CDG,Hopi White,15,1,Full,14,128.2,25.7,102.5
2017,CDG,Hopi White,15,1,Full,12,90.2,29.8,60.400000000000006
2017,CDG,Hopi White,15,1,Immature,NA,3.9,3.9,0
2017,CDG,Hopi White,15,1,Partial,10,41.9,13.6,28.299999999999997
2017,CDG,Hopi White,15,1,Sparse,10,18.6,9.6,9.000000000000002
2017,CDG,Hopi White,15,1,Sparse,NA,2.9,2.9,0
2017,CDG,Hopi White,15,2,Sparse,NA,18,8.4,9.6
2017,CDG,Hopi White,16,1,Full,14,145.1,31.4,113.7
2017,CDG,Hopi White,16,1,Full,12,121.7,29.5,92.2
2017,CDG,Hopi White,16,1,Full,12,182.1,40.3,141.8
2017,CDG,Hopi White,16,1,Full,10,135.1,25.8,109.3
2017,CDG,Hopi White,16,1,Full,12,222.8,68.5,154.3
2017,CDG,Hopi White,16,1,Immature,NA,5.1,5.1,0
2017,CDG,Hopi White,16,1,Immature,NA,7.6,7.6,0
2017,CDG,Hopi White,16,1,Immature,NA,2.8,2.8,0
2017,CDG,Hopi White,16,1,Immature,NA,3.9,3.9,0
2017,CDG,Hopi White,16,1,Partial,NA,8.4,2,6.4
2017,CDG,Hopi White,16,2,Full,16,208.7,35.9,172.79999999999998
2017,CDG,Hopi White,16,2,Full,14,209.5,37.1,172.4
2017,CDG,Hopi White,16,2,Immature,NA,4.6,4.6,0
2017,CDG,Hopi White,16,2,Partial,12,34.6,9.4,25.200000000000003
2017,CDG,Hopi White,16,2,Partial,NA,14.2,11.1,3.0999999999999996
2017,CDG,Hopi White,16,3,Partial,14,96.6,45.6,50.99999999999999
2017,CDG,Hopi White,17,1,Full,14,144.6,46.9,97.7
2017,CDG,Hopi White,17,1,Full,12,146,44.2,101.8
2017,CDG,Hopi White,17,1,Immature,NA,0.7,0.7,0
2017,CDG,Hopi White,17,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,17,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,17,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,17,1,Immature,NA,0.2,0.2,0
2017,CDG,Hopi White,17,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,17,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,17,1,Sparse,12,30.2,13.8,16.4
2017,CDG,Hopi White,17,2,Full,12,132.8,25.7,107.1
2017,CDG,Hopi White,17,2,Full,14,154.4,24.7,129.70000000000002
2017,CDG,Hopi White,17,2,Full,16,106.1,21.8,84.3
2017,CDG,Hopi White,17,2,Full,12,89.4,15.2,74.2
2017,CDG,Hopi White,17,2,Full,14,61.3,11.7,49.599999999999994
2017,CDG,Hopi White,17,2,Full,16,141.7,25.2,116.5
2017,CDG,Hopi White,17,2,Partial,12,96.6,44.4,52.2
2017,CDG,Hopi White,17,2,Partial,12,124.8,56.7,68.1
2017,CDG,Hopi White,17,2,Sparse,14,15.6,7.9,7.699999999999999
2017,CDG,Hopi White,17,2,Sparse,12,19.6,13.1,6.500000000000002
2017,CDG,Hopi White,17,3,Full,14,96.4,13.1,83.30000000000001
2017,CDG,Hopi White,17,3,Full,12,78.9,13.9,65
2017,CDG,Hopi White,17,3,Immature,NA,0.7,0.7,0
2017,CDG,Hopi White,18,1,Full,12,83,27.8,55.2
2017,CDG,Hopi White,18,1,Full,14,136.4,35.1,101.3
2017,CDG,Hopi White,18,1,Full,12,72.4,31.2,41.2
2017,CDG,Hopi White,18,1,Full,12,95.6,26.5,69.1
2017,CDG,Hopi White,18,1,Partial,10,44.2,24.8,19.4
2017,CDG,Hopi White,18,2,Full,12,98.5,28.7,69.8
2017,CDG,Hopi White,18,2,Immature,NA,0.8,0.8,0
2017,CDG,Hopi White,18,3,Immature,NA,0.2,0.2,0
2017,CDG,Hopi White,18,4,Immature,NA,0.2,0.2,0
2017,CDG,Hopi White,18,5,Immature,NA,0.3,0.3,0
2017,CDG,Hopi White,19,1,Full,12,92.9,19.2,73.7
2017,CDG,Hopi White,19,1,Full,14,140.5,38.1,102.4
2017,CDG,Hopi White,19,1,Full,14,110.9,24.7,86.2
2017,CDG,Hopi White,19,1,Full,16,62.1,8.7,53.400000000000006
2017,CDG,Hopi White,19,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,19,1,Partial,14,51.6,24.3,27.3
2017,CDG,Hopi White,19,1,Partial,14,106.1,41.8,64.3
2017,CDG,Hopi White,19,1,Sparse,NA,10.8,5.5,5.300000000000001
2017,CDG,Hopi White,19,2,Full,12,160.7,33.5,127.2
2017,CDG,Hopi White,19,2,Full,14,45.3,5,40.3
2017,CDG,Hopi White,19,2,Full,16,65.9,8.2,57.7
2017,CDG,Hopi White,19,2,Partial,14,109.5,35,74.5
2017,CDG,Hopi White,19,2,Partial,14,37.7,14.6,23.1
2017,CDG,Hopi White,20,1,Full,14,114.3,21.1,93.2
2017,CDG,Hopi White,20,1,Full,12,198.5,52.9,145.6
2017,CDG,Hopi White,20,1,Full,10,112,32.2,79.8
2017,CDG,Hopi White,20,1,Full,12,134.4,18.4,116
2017,CDG,Hopi White,20,1,Immature,NA,3.3,3.3,0
2017,CDG,Hopi White,20,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,20,1,Immature,NA,0.2,0.2,0
2017,CDG,Hopi White,20,1,Immature,NA,1.9,1.9,0
2017,CDG,Hopi White,20,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,20,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,20,1,Sparse,NA,27.8,10.7,17.1
2017,CDG,Hopi White,20,1,Sparse,NA,22.1,9.8,12.3
2017,CDG,Hopi White,20,2,Full,12,157.6,26.5,131.1
2017,CDG,Hopi White,20,2,Full,12,138.7,23.4,115.29999999999998
2017,CDG,Hopi White,20,2,Full,12,136.4,28.7,107.7
2017,CDG,Hopi White,20,2,Full,12,203,52.9,150.1
2017,CDG,Hopi White,20,2,Full,10,116.4,32.5,83.9
2017,CDG,Hopi White,20,2,Full,12,142.6,35.3,107.3
2017,CDG,Hopi White,20,2,Immature,NA,6.4,6.4,0
2017,CDG,Hopi White,20,2,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,20,2,Partial,12,147.8,61.1,86.70000000000002
2017,CDG,Hopi White,20,2,Sparse,NA,2.3,2.1,0.19999999999999973
2017,CDG,Hopi White,20,3,Partial,12,32.9,9.1,23.799999999999997
2017,CDG,Hopi White,21,1,Full,12,122.1,33.7,88.39999999999999
2017,CDG,Hopi White,21,1,Full,12,151.1,30.1,121
2017,CDG,Hopi White,21,1,Full,14,167.1,38.8,128.3
2017,CDG,Hopi White,21,1,Full,12,120.6,17.6,103
2017,CDG,Hopi White,21,1,Full,12,135.5,19.9,115.6
2017,CDG,Hopi White,21,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,21,1,Immature,NA,5,5,0
2017,CDG,Hopi White,21,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,21,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,21,2,Full,14,119.9,19.7,100.2
2017,CDG,Hopi White,21,2,Full,12,161.4,28.2,133.20000000000002
2017,CDG,Hopi White,21,2,Immature,NA,1.2,1.2,0
2017,CDG,Hopi White,21,2,Immature,NA,1.4,1.4,0
2017,CDG,Hopi White,21,2,Partial,16,60.8,12.5,48.3
2017,CDG,Hopi White,21,2,Sparse,12,70.3,38.2,32.099999999999994
2017,CDG,Hopi White,21,3,Immature,NA,0.2,0.2,0
2017,CDG,Hopi White,22,1,Full,14,124.8,31.6,93.2
2017,CDG,Hopi White,22,1,Full,14,173,45.3,127.7
2017,CDG,Hopi White,22,1,Full,12,32,12,20
2017,CDG,Hopi White,22,1,Full,16,140.2,26.9,113.29999999999998
2017,CDG,Hopi White,22,1,Full,16,88.6,20.4,68.19999999999999
2017,CDG,Hopi White,22,1,Full,1,86.1,19,67.1
2017,CDG,Hopi White,22,1,Immature,NA,0.3,0.3,0
2017,CDG,Hopi White,22,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,22,2,Full,12,132.5,51.4,81.1
2017,CDG,Hopi White,22,2,Full,16,118.9,22,96.9
2017,CDG,Hopi White,22,2,Immature,NA,1.4,1.4,0
2017,CDG,Hopi White,23,1,Full,14,71.5,15.6,55.9
2017,CDG,Hopi White,23,1,Full,16,101.2,15.7,85.5
2017,CDG,Hopi White,23,1,Full,14,187,45.4,141.6
2017,CDG,Hopi White,23,1,Full,12,66.9,15.9,51.00000000000001
2017,CDG,Hopi White,23,1,Immature,NA,0.2,0.2,0
2017,CDG,Hopi White,23,1,Immature,NA,3.8,3.8,0
2017,CDG,Hopi White,23,1,Immature,NA,3.9,3.9,0
2017,CDG,Hopi White,23,1,Partial,10,34.5,6.7,27.8
2017,CDG,Hopi White,23,1,Partial,10,20.7,6.7,14
2017,CDG,Hopi White,23,2,Full,14,91.7,23.4,68.30000000000001
2017,CDG,Hopi White,23,2,Partial,14,84.8,28.4,56.4
2017,CDG,Hopi White,23,2,Sparse,16,68.5,28.4,40.1
2017,CDG,Hopi White,23,2,Sparse,NA,13.9,12.2,1.700000000000001
2017,CDG,Hopi White,24,1,Full,16,145.3,29.9,115.4
2017,CDG,Hopi White,24,1,Immature,NA,0.4,0.4,0
2017,CDG,Hopi White,24,1,Immature,NA,0.3,0.3,0
2017,CDG,Hopi White,24,2,Full,12,112.9,28.2,84.7
2017,CDG,Hopi White,25,1,Full,14,179.3,36.2,143.10000000000002
2017,CDG,Hopi White,25,1,Full,14,185.3,41.8,143.5
2017,CDG,Hopi White,25,1,Full,12,39.7,13.9,25.800000000000004
2017,CDG,Hopi White,25,1,Full,16,163.7,39.2,124.5
2017,CDG,Hopi White,25,1,Full,16,194.1,46,148.1
2017,CDG,Hopi White,25,1,Full,14,166.2,41.6,124.6
2017,CDG,Hopi White,25,1,Full,14,79.3,24,55.3
2017,CDG,Hopi White,25,1,Full,10,74.3,21.9,52.4
2017,CDG,Hopi White,25,1,Partial,14,88.6,44,44.599999999999994
2017,CDG,Hopi White,25,1,Sparse,10,57,28.4,28.6
2017,CDG,Hopi White,25,2,Full,14,106.6,31.2,75.39999999999999
2017,CDG,Hopi White,25,2,Immature,NA,0.8,0.8,0
2017,CDG,Hopi White,25,2,Partial,10,44.5,12.6,31.9
2017,CDG,Hopi White,25,2,Sparse,16,30.1,22.4,7.700000000000003
2017,CDG,Hopi White,26,1,Full,10,71.6,14.9,56.7
2017,CDG,Hopi White,26,1,Full,14,152.2,31.2,121
2017,CDG,Hopi White,26,1,Full,12,36.4,10.5,25.9
2017,CDG,Hopi White,26,1,Immature,NA,0.6,0.6,0
2017,CDG,Hopi White,26,1,Partial,14,86.4,42.1,44.3
2017,CDG,Hopi White,26,1,Partial,12,52.7,19.6,33.1
2017,CDG,Hopi White,26,1,Partial,14,96.2,32,64.2
2017,CDG,Hopi White,26,2,Full,14,158.2,24.7,133.5
2017,CDG,Hopi White,26,2,Immature,NA,1.4,1.4,0
2017,CDG,Hopi White,26,2,Sparse,NA,0.2,0.2,0
2017,CDG,Hopi White,26,3,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,27,1,Full,14,90,23.6,66.4
2017,CDG,Hopi White,27,1,Full,14,125,36.3,88.7
2017,CDG,Hopi White,27,1,Full,14,53.3,14.4,38.9
2017,CDG,Hopi White,27,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,27,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,27,1,Partial,12,34.5,15.8,18.7
2017,CDG,Hopi White,27,1,Sparse,NA,0.7,0.4,0.29999999999999993
2017,CDG,Hopi White,27,2,Full,12,90,23.8,66.2
2017,CDG,Hopi White,27,2,Full,12,22.7,4.7,18
2017,CDG,Hopi White,27,2,Immature,NA,1.1,1.1,0
2017,CDG,Hopi White,28,1,Full,14,147.9,32,115.9
2017,CDG,Hopi White,28,1,Full,14,186.7,32.8,153.89999999999998
2017,CDG,Hopi White,28,1,Full,14,192,37.1,154.9
2017,CDG,Hopi White,28,1,Full,14,53.8,9.6,44.2
2017,CDG,Hopi White,28,1,Immature,NA,0.4,0.4,0
2017,CDG,Hopi White,28,1,Partial,10,53.4,9.5,43.9
2017,CDG,Hopi White,28,1,Partial,12,31.4,15.6,15.8
2017,CDG,Hopi White,28,1,Sparse,NA,14.3,6.7,7.6
2017,CDG,Hopi White,28,2,Partial,12,45.3,8.1,37.2
2017,CDG,Hopi White,28,2,Partial,12,104.4,25.6,78.80000000000001
2017,CDG,Hopi White,28,2,Partial,12,79.3,24.4,54.9
2017,CDG,Hopi White,28,3,Immature,NA,0.7,0.7,0
2017,CDG,Hopi White,29,1,Full,10,46.2,13,33.2
2017,CDG,Hopi White,29,1,Full,16,152.5,33,119.5
2017,CDG,Hopi White,29,1,Full,12,114.4,29,85.4
2017,CDG,Hopi White,29,1,Full,18,60.9,10.2,50.7
2017,CDG,Hopi White,29,1,Immature,NA,2.8,2.8,0
2017,CDG,Hopi White,29,1,Immature,NA,6.8,6.8,0
2017,CDG,Hopi White,29,1,Immature,NA,0.2,0.2,0
2017,CDG,Hopi White,29,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,29,1,Partial,12,111.1,37.8,73.3
2017,CDG,Hopi White,29,1,Partial,NA,13.6,5.6,8
2017,CDG,Hopi White,29,2,Full,12,105.8,28.7,77.1
2017,CDG,Hopi White,29,2,Full,14,213.7,48,165.7
2017,CDG,Hopi White,29,2,Full,8,35.5,11.4,24.1
2017,CDG,Hopi White,29,2,Full,12,27.4,4.4,23
2017,CDG,Hopi White,29,2,Immature,NA,0.2,0.2,0
2017,CDG,Hopi White,29,2,Partial,12,76.1,30.3,45.8
2017,CDG,Hopi White,29,2,Partial,16,142.8,42.9,99.9
2017,CDG,Hopi White,30,1,Immature,NA,0.6,0.6,0
2017,CDG,Hopi White,30,1,Partial,18,129,50.8,78.2
2017,CDG,Hopi White,30,1,Partial,12,27.1,11.3,15.8
2017,CDG,Hopi White,30,1,Sparse,NA,11.8,8.9,2.9000000000000004
2017,CDG,Hopi White,30,2,Partial,12,40,22.4,17.6
2017,CDG,Hopi White,30,2,Sparse,NA,1.4,1.2,0.19999999999999996
2017,CDG,Hopi White,31,1,Full,14,82.4,22,60.400000000000006
2017,CDG,Hopi White,31,1,Full,12,74,17.6,56.4
2017,CDG,Hopi White,31,1,Full,12,113.4,31.3,82.10000000000001
2017,CDG,Hopi White,31,1,Full,10,75,18,57
2017,CDG,Hopi White,31,1,Partial,16,103.1,33,70.1
2017,CDG,Hopi White,31,1,Partial,14,81.6,29.549697765043017,52.05030223495698
2017,CDG,Hopi White,31,1,Partial,18,148.1,48,100.1
2017,CDG,Hopi White,31,1,Sparse,NA,5.7,0.7,5
2017,CDG,Hopi White,31,2,Sparse,12,171,11.4,159.6
2017,CDG,Hopi White,31,2,Sparse,14,38.5,28,10.5
2017,CDG,Hopi White,32,1,Full,14,151.5,31.4,120.1
2017,CDG,Hopi White,32,1,Full,12,136.6,37.3,99.3
2017,CDG,Hopi White,32,1,Full,14,99.2,18,81.2
2017,CDG,Hopi White,32,1,Full,16,182.4,32.8,149.60000000000002
2017,CDG,Hopi White,32,1,Full,16,174.5,39.3,135.2
2017,CDG,Hopi White,32,1,Full,14,94.9,31,63.900000000000006
2017,CDG,Hopi White,32,1,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,32,2,Immature,NA,0.4,0.4,0
2017,CDG,Hopi White,32,2,Immature,NA,1.6,1.6,0
2017,CDG,Hopi White,32,2,Immature,NA,0.1,0.1,0
2017,CDG,Hopi White,32,2,Immature,NA,0.3,0.3,0
2017,KUG,Hopi Blue,1,1,Immature,NA,0.6,0.6,0
2017,KUG,Hopi Blue,3,1,Full,12,40.3,9.3,30.999999999999996
2017,KUG,Hopi Blue,3,1,Immature,NA,0.7,0.7,0
2017,KUG,Hopi Blue,3,1,Partial,8,8.3,2.1,6.200000000000001
2017,KUG,Hopi Blue,3,1,Sparse,12,12.7,10.2,2.5
2017,KUG,Hopi Blue,3,2,Immature,NA,0.7,0.7,0
2017,KUG,Hopi Blue,4,1,Full,10,18.1,3.8107213906136335,14.289278609386368
2017,KUG,Hopi Blue,4,1,Immature,NA,1.4,1.4,0
2017,KUG,Hopi Blue,4,1,Immature,NA,0.4,0.4,0
2017,KUG,Hopi Blue,4,1,Immature,NA,0.7,0.7,0
2017,KUG,Hopi Blue,4,1,Partial,10,13.7,3.8,9.9
2017,KUG,Hopi Blue,5,1,Partial,8,4,3.5,0.5
2017,KUG,Hopi Blue,5,1,Sparse,NA,1.5,0.6,0.9
2017,KUG,Hopi Blue,6,1,Full,12,50.8,10.2,40.599999999999994
2017,KUG,Hopi Blue,6,1,Full,12,67.2,15.7,51.5
2017,KUG,Hopi Blue,6,1,Immature,NA,1.4,1.4,0
2017,KUG,Hopi Blue,6,1,Immature,NA,0.7,0.7,0
2017,KUG,Hopi Blue,6,1,Partial,10,16.3,3.9,12.4
2017,KUG,Hopi Blue,6,1,Partial,10,24.8,9.2,15.6
2017,KUG,Hopi Blue,6,1,Sparse,10,7.3,7.1,0.20000000000000015
2017,KUG,Hopi Blue,6,2,Full,12,80,12.4,67.6
2017,KUG,Hopi Blue,7,1,Full,14,54.1,14.2,39.900000000000006
2017,KUG,Hopi Blue,7,1,Immature,NA,0.1,0.1,0
2017,KUG,Hopi Blue,7,1,Partial,8,10.8,4.4,6.4
